Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM,PM 2.5
766,24-12-13,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",28.0,32.0,86.0,,
766,27-12-13,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",28.0,30.0,138.0,,
766,31-12-13,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22.0,26.0,123.0,,
767,1/7/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,32.0,92.0,,
767,1/10/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4.0,42.0,85.0,,
767,17-01-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",5.0,39.0,87.0,,
767,21-01-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,55.0,,
767,23-01-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,59.0,82.0,,
767,28-01-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.0,35.0,107.0,,
767,30-01-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,52.0,106.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19.0,57.0,119.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,29.0,70.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,29.0,144.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,24.0,142.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19.0,27.0,123.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6.0,18.0,65.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22.0,24.0,85.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,45.0,86.0,,
767,28-02-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.0,10.0,165.0,,
767,3/4/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",5.0,26.0,169.0,,
767,3/6/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4.0,11.0,129.0,,
767,3/8/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,111.0,,
767,3/12/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,21.0,103.0,,
767,14-03-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4.0,51.0,91.0,,
767,18-03-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6.0,14.0,84.0,,
767,20-03-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,36.0,154.0,,
767,22-03-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.0,19.0,127.0,,
767,26-03-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,72.0,,
767,28-03-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.0,17.0,108.0,,
767,4/1/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,20.0,133.0,,
767,4/3/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,17.0,151.0,,
767,4/5/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,19.0,217.0,,
767,4/9/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,16.0,136.0,,
767,4/12/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,19.0,153.0,,
767,16-04-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,23.0,187.0,,
767,18-04-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,24.0,177.0,,
767,22-04-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,16.0,179.0,,
767,25-04-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20.0,11.0,98.0,,
767,29-04-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,23.0,198.0,,
767,5/2/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,27.0,119.0,,
767,5/6/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,26.0,219.0,,
767,5/8/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,32.0,244.0,,
767,5/10/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,26.0,256.0,,
767,14-05-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,26.0,139.0,,
767,16-05-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,34.0,95.0,,
767,20-05-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,30.0,124.0,,
767,22-05-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,35.0,144.0,,
767,24-05-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,31.0,205.0,,
767,28-05-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,27.0,144.0,,
767,30-05-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,37.0,138.0,,
767,6/3/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,40.0,146.0,,
767,6/5/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,40.0,172.0,,
767,6/7/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,34.0,106.0,,
767,6/11/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,35.0,96.0,,
767,13-06-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,45.0,211.0,,
767,17-06-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,37.0,172.0,,
767,19-06-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,43.0,136.0,,
767,21-06-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,26.0,130.0,,
767,25-06-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,42.0,106.0,,
767,27-06-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,30.0,95.0,,
767,7/1/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,49.0,111.0,,
767,7/3/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,54.0,162.0,,
767,7/5/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,47.0,187.0,,
767,7/9/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,52.0,113.0,,
767,7/11/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,46.0,113.0,,
767,15-07-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,31.0,108.0,,
767,17-07-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,46.0,184.0,,
767,19-07-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22.0,41.0,100.0,,
767,23-07-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,40.0,186.0,,
767,25-07-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,53.0,198.0,,
767,29-07-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,22.0,150.0,,
767,31-07-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,17.0,177.0,,
767,8/2/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,25.0,133.0,,
767,8/6/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,19.0,95.0,,
767,8/8/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,15.0,72.0,,
767,13-08-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,19.0,99.0,,
767,16-08-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,32.0,87.0,,
767,20-08-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,18.0,90.0,,
767,22-08-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,24.0,102.0,,
767,26-08-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,23.0,85.0,,
767,29-08-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,14.0,34.0,,
767,9/2/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,22.0,76.0,,
767,9/4/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,17.0,61.0,,
767,9/6/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,110.0,,
767,13-09-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20.0,27.0,158.0,,
767,17-09-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,34.0,104.0,,
767,19-09-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,22.0,66.0,,
767,23-09-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,20.0,101.0,,
767,25-09-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,23.0,104.0,,
767,27-09-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,23.0,79.0,,
767,10/1/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,25.0,113.0,,
767,10/4/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,15.0,61.0,,
767,10/8/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,25.0,86.0,,
767,15-10-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,22.0,91.0,,
767,18-10-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,21.0,109.0,,
767,23-10-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,21.0,96.0,,
767,25-10-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,23.0,69.0,,
767,31-10-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,16.0,80.0,,
767,11/4/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,22.0,94.0,,
767,11/6/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,24.0,92.0,,
767,11/8/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,24.0,94.0,,
767,11/12/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,22.0,88.0,,
767,14-11-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,21.0,103.0,,
767,19-11-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,25.0,113.0,,
767,21-11-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,24.0,103.0,,
767,25-11-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,17.0,85.0,,
767,27-11-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,24.0,86.0,,
767,29-11-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,25.0,113.0,,
767,12/5/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,24.0,123.0,,
767,12/9/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,20.0,88.0,,
767,12/11/2013,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,25.0,78.0,,
767,13-12-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,26.0,74.0,,
767,17-12-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",26.0,33.0,87.0,,
767,19-12-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",23.0,30.0,64.0,,
767,23-12-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,25.0,46.0,,
767,26-12-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",28.0,32.0,77.0,,
767,30-12-13,Tamil Nadu,Chennai,"Kilpauk, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25.0,29.0,79.0,,
38,1/3/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,20.0,93.0,,
38,1/8/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,23.0,79.0,,
38,1/10/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,16.0,69.0,,
38,17-01-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,19.0,74.0,,
38,22-01-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,20.0,82.0,,
38,24-01-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,19.0,77.0,,
38,29-01-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,16.0,87.0,,
38,31-01-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,17.0,18.0,72.0,,
38,2/5/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,19.0,49.0,,
38,2/7/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,19.0,51.0,,
38,2/12/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,17.0,65.0,,
38,14-02-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,14.0,39.0,,
38,19-02-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,17.0,16.0,47.0,,
38,21-02-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,16.0,40.0,,
38,26-02-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,15.0,70.0,,
38,28-02-13,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,19.0,75.0,,
38,3/5/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,16.0,47.0,,
38,3/7/2013,Tamil Nadu,Chennai,"Kathivakkam, Municipal Kalyana Mandapam, Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,18.0,51.0,,
